regionname,chaptername,year,month,event_name,seriesOrEvent,eventID,events,teens_total,new_teens,avg_attendance
Atlantic Seaboard,BG-Cubed Baltimore,2024,9,Chabura,Event,507888,1,124,49,124
Atlantic Seaboard,BG-Cubed Baltimore,2024,9,Ambassador Meeting,Event,505346,1,9,9,9
Atlantic Seaboard,BG-Cubed Baltimore,2024,9,BG3 Bowling Opening Event,Event,502047,1,179,172,179
Atlantic Seaboard,BG-Cubed Baltimore,2024,9,BG Cubed Opening Event Bowling,Event,500218,1,1,1,1
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,Panoply Game Night,Event,512602,1,86,28,86
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,Tenth Grade Tisch,Event,510870,1,58,37,58
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,12th Grade Tisch,Event,512063,1,16,12,16
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,Tefilla Kumzitz,Event,508949,1,54,54,54
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,Tzedaka Tournament,Event,510445,1,87,61,87
Atlantic Seaboard,BG-Cubed Baltimore,2024,10,Ambassador Meeting,Event,511067,1,7,2,7
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Nekabela,Event,514712,1,37,3,37
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Nekabela,Event,512062,1,36,36,36
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,9th Grade Tisch,Event,512065,1,78,44,78
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Chabura,Event,512064,1,63,40,63
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Sunrise Vasikin and Breakfast,Event,512061,1,26,19,26
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Ambassador Meeting,Event,514686,1,21,2,21
Atlantic Seaboard,BG-Cubed Baltimore,2024,11,Machanayim,Event,512068,1,42,15,42
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,Nekabela,Series,19483,2,37,6,33
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,Chabura,Event,512074,1,66,10,66
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,Nekabela,Event,515501,1,31,14,31
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,Chanukah Panel and Mentalist,Event,516230,1,204,91,204
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,Paint Night DIY,Event,512072,1,106,106,106
Atlantic Seaboard,BG-Cubed Baltimore,2024,12,BGCubed RTL Shabbaton,Event,515464,1,94,37,94
Atlantic Seaboard,BG-Cubed Baltimore,2025,1,Nekabela,Series,19483,5,40,40,30
Atlantic Seaboard,BG-Cubed Baltimore,2025,1,Ambassador meeting,Event,518578,1,5,1,5
Atlantic Seaboard,BG-Cubed Baltimore,2025,1,Food and Friends,Event,518138,1,67,60,67
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Bnos Lunch Bg3,Event,520134,1,6,4,6
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,LIFT - Tzippy Goldberg,Event,519983,1,5,5,5
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,LIFT Sova,Event,523447,1,6,0,6
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Nekabela,Event,523563,1,17,0,17
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Anisfeld - LIFT,Event,523562,1,7,2,7
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Machanayim,Event,518464,1,27,13,27
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Shabbat with Jaclyn Sova,Event,523407,1,29,3,29
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Nekabela,Event,519966,1,32,26,32
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Chabura,Event,512081,1,38,38,38
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Shabbat with Jaclyn Sova,Event,519965,1,6,0,6
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Bondi LIFT,Event,523560,1,5,0,5
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Thursday Night Tisch,Event,518462,1,26,19,26
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,LIFT - Sova,Event,519982,1,16,5,16
Atlantic Seaboard,BG-Cubed Baltimore,2025,2,Heart to Heart Conversations,Event,512084,1,76,37,76
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Nekabela,Event,524461,1,44,0,44
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,LIFT Anisfeld,Event,524463,1,9,0,9
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Raylie LIFT,Event,524891,1,8,0,8
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Food and Friends,Event,524464,1,81,17,81
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,LIFT anisfeld,Event,523742,1,7,7,7
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Chabura!,Event,524259,1,35,3,35
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Nekabela,Event,523813,1,31,13,31
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Kumzitz/speaker,Event,523565,1,78,58,78
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Goldberg LIFT,Event,524045,1,5,4,5
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Purim,Event,524046,1,217,115,217
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,LIFT Anisfeld,Event,524258,1,10,0,10
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Sova LIFT,Event,523972,1,8,0,8
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Bergman LIFT,Event,523961,1,7,3,7
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Rosh Chodesh hallel/breakfast,Event,524894,1,31,3,31
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Nekabela,Event,524048,1,32,11,32
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Nekabela,Event,524892,1,47,3,47
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Anisfelt LIFT,Event,523973,1,9,0,9
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,Rabbi Rubin Shiur,Event,518465,1,61,56,61
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,LIFT Sova,Event,524256,1,3,0,3
Atlantic Seaboard,BG-Cubed Baltimore,2025,3,LIFT Bookman,Event,524257,1,8,0,8
Atlantic Seaboard,BG-Cubed Baltimore,2025,4,Food and Friends - Sefira activity,Event,526336,1,52,29,52
Atlantic Seaboard,BG-Cubed Baltimore,2025,4,Bergman LIFT,Event,526338,1,8,3,8
Atlantic Seaboard,BG-Cubed Baltimore,2025,4,Art and Emuna,Event,524893,1,69,69,69
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,Sova LIFT/vaad,Event,526626,1,8,4,8
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,Chabura,Event,526335,1,55,52,55
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,Heart to Heart Conversations,Event,526627,1,91,50,91
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,Raylie LIFT,Event,526337,1,6,6,6
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,From lime to light,Event,527695,1,96,26,96
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,BT Feigenbaum chabura,Event,527697,1,9,0,9
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,BT Feigenbaum chabura,Event,527696,1,9,0,9
Atlantic Seaboard,BG-Cubed Baltimore,2025,5,Finale event/meaningful minute,Event,527703,1,138,58,138
Atlantic Seaboard,BG-Cubed Baltimore,2025,6,BGCubed Night Camp 2025,Event,527670,1,29,29,29
Atlantic Seaboard,Cherry Hill,2024,9,CH West Side LNL,Series,19350,3,24,23,15
Atlantic Seaboard,Cherry Hill,2024,9,CH EAST LNL,Series,18832,2,139,138,99
Atlantic Seaboard,Cherry Hill,2024,10,CH West Side LNL,Series,19350,1,15,14,15
Atlantic Seaboard,Cherry Hill,2024,10,CH EAST LNL,Series,18832,1,56,56,56
Atlantic Seaboard,Cherry Hill,2024,11,CH West Side LNL,Series,19350,2,21,20,13
Atlantic Seaboard,Cherry Hill,2024,11,CH EAST LNL,Series,18832,1,87,86,87
Atlantic Seaboard,Cherry Hill,2024,12,CH EAST LNL,Series,18832,1,50,50,50
Atlantic Seaboard,Cherry Hill,2024,12,CH West Side LNL,Series,19350,1,16,16,16
Atlantic Seaboard,Cherry Hill,2025,1,CH West Side LNL,Series,19350,1,18,18,18
Atlantic Seaboard,Cherry Hill,2025,1,CH EAST LNL,Series,18832,1,58,58,58
Atlantic Seaboard,Cherry Hill,2025,2,CH West Side LNL,Series,19350,2,18,17,13
Atlantic Seaboard,Cherry Hill,2025,2,CH EAST LNL,Series,18832,2,90,90,63
Atlantic Seaboard,Cherry Hill,2025,3,CH EAST LNL,Series,18832,1,43,43,43
Atlantic Seaboard,Cherry Hill,2025,4,CH EAST LNL,Series,18832,1,41,41,41
Atlantic Seaboard,Delaware,2025,1,Charter School Of Wilmington,Series,20234,2,7,6,5
Atlantic Seaboard,Delaware,2025,2,Charter School Of Wilmington,Series,20234,3,7,6,4
Atlantic Seaboard,Greater Washington,2024,8,Meeting w/ Ezra Raskin,Event,494415,1,1,1,1
Atlantic Seaboard,Greater Washington,2024,8,Walter Johnson Presidents Meeting,Event,495172,1,2,2,2
Atlantic Seaboard,Greater Washington,2024,8,Churchill President's Meeting,Event,494875,1,2,2,2
Atlantic Seaboard,Greater Washington,2024,8,Richard Mongomery JSU Meeting,Event,494532,1,1,1,1
Atlantic Seaboard,Greater Washington,2024,8,Wooton Presidents Meeting,Event,494457,1,2,2,2
Atlantic Seaboard,Greater Washington,2024,8,Kickoff BBQ,Event,495560,1,44,41,44
Atlantic Seaboard,Greater Washington,2024,8,Whitman JSU Meeting,Event,495428,1,1,1,1
Atlantic Seaboard,Greater Washington,2024,9,Richard Montgomery Board Meeting,Event,505832,1,2,0,2
Atlantic Seaboard,Greater Washington,2024,9,CESJDS Lunch and Learn,Series,18817,1,22,16,22
Atlantic Seaboard,Greater Washington,2024,9,Potomac Latte,Series,18652,3,25,13,12
Atlantic Seaboard,Greater Washington,2024,9,Kemp Mill Latte,Series,18657,4,39,35,20
Atlantic Seaboard,Greater Washington,2024,9,Bethesda-Chevy Chase High School,Series,18656,1,43,41,43
Atlantic Seaboard,Greater Washington,2024,9,Berman Lunch and Learn,Series,18651,3,62,49,30
Atlantic Seaboard,Greater Washington,2024,9,BCC President Meeting,Event,500740,1,1,1,1
Atlantic Seaboard,Greater Washington,2024,9,Walt Whitman High School,Series,18813,1,23,16,23
Atlantic Seaboard,Greater Washington,2024,9,Richard Montgomery High School,Series,18667,1,31,31,31
Atlantic Seaboard,Greater Washington,2024,9,Whitman Board Meeting,Event,502043,1,2,2,2
Atlantic Seaboard,Greater Washington,2024,9,Walter Johnson High School,Series,18733,1,30,27,30
Atlantic Seaboard,Greater Washington,2024,9,Montgomery Blair High School,Series,18659,2,38,25,24
Atlantic Seaboard,Greater Washington,2024,9,Winston Churchill High School,Series,18664,1,44,40,44
Atlantic Seaboard,Greater Washington,2024,10,Walt Whitman High School,Series,18813,1,17,12,17
Atlantic Seaboard,Greater Washington,2024,10,Berman Power Minyan,Series,19150,1,32,17,32
Atlantic Seaboard,Greater Washington,2024,10,Kemp Mill Latte,Series,18657,3,40,26,21
Atlantic Seaboard,Greater Washington,2024,10,CESJDS Lunch and Learn,Series,18817,1,15,11,15
Atlantic Seaboard,Greater Washington,2024,10,Montgomery Blair High School,Series,18659,2,42,31,31
Atlantic Seaboard,Greater Washington,2024,10,Walter Johnson High School,Series,18733,3,74,70,37
Atlantic Seaboard,Greater Washington,2024,10,Richard Montgomery High School,Series,18667,1,20,20,20
Atlantic Seaboard,Greater Washington,2024,10,Sushi in the Sukkah,Event,511306,1,16,10,16
Atlantic Seaboard,Greater Washington,2024,10,Thomas S. Wootton High School,Series,19093,1,25,23,25
Atlantic Seaboard,Greater Washington,2024,10,Bethesda-Chevy Chase High School,Series,18656,2,38,38,24
Atlantic Seaboard,Greater Washington,2024,10,Potomac Latte,Series,18652,2,16,10,9
Atlantic Seaboard,Greater Washington,2024,10,Berman Lunch and Learn,Series,18651,3,59,55,36
Atlantic Seaboard,Greater Washington,2024,10,Winston Churchill High School,Series,18664,1,42,32,42
Atlantic Seaboard,Greater Washington,2024,10,JSU Latte,Series,19094,2,10,0,6
Atlantic Seaboard,Greater Washington,2024,11,Berman Power Minyan,Series,19150,6,34,30,30
Atlantic Seaboard,Greater Washington,2024,11,Thomas S. Wootton High School,Series,19093,1,28,25,28
Atlantic Seaboard,Greater Washington,2024,11,Kemp Mill Oneg,Event,511485,1,52,19,52
Atlantic Seaboard,Greater Washington,2024,11,Richard Montgomery High School,Series,18667,1,21,20,21
Atlantic Seaboard,Greater Washington,2024,11,CESJDS Lunch and Learn,Series,18817,1,24,18,24
Atlantic Seaboard,Greater Washington,2024,11,Winston Churchill High School,Series,18664,1,24,16,24
Atlantic Seaboard,Greater Washington,2024,11,Potomac Latte,Series,18652,1,4,3,4
Atlantic Seaboard,Greater Washington,2024,11,Kemp Mill Shabbas Lunch,Event,511487,1,24,0,24
Atlantic Seaboard,Greater Washington,2024,11,Monster Minigolf,Event,511484,1,9,1,9
Atlantic Seaboard,Greater Washington,2024,11,Berman Lunch and Learn,Series,18651,3,65,37,39
Atlantic Seaboard,Greater Washington,2024,11,Bethesda-Chevy Chase High School,Series,18656,1,16,14,16
Atlantic Seaboard,Greater Washington,2024,11,Kemp Mill Latte,Series,18657,3,34,25,20
Atlantic Seaboard,Greater Washington,2024,11,JSU Latte,Series,19094,4,12,8,3
Atlantic Seaboard,Greater Washington,2024,11,Montgomery Blair High School,Series,18659,2,28,21,21
Atlantic Seaboard,Greater Washington,2024,12,Winston Churchill High School,Series,18664,2,40,36,29
Atlantic Seaboard,Greater Washington,2024,12,Bethesda-Chevy Chase High School,Series,18656,1,23,22,23
Atlantic Seaboard,Greater Washington,2024,12,Walter Johnson High School,Series,18733,1,22,21,22
Atlantic Seaboard,Greater Washington,2024,12,Friday Night Boys Tisch,Event,515222,1,13,5,13
Atlantic Seaboard,Greater Washington,2024,12,Berman Power Minyan,Series,19150,6,33,31,31
Atlantic Seaboard,Greater Washington,2024,12,JSU Latte,Series,19094,2,4,1,2
Atlantic Seaboard,Greater Washington,2024,12,Montgomery Blair High School,Series,18659,2,27,20,22
Atlantic Seaboard,Greater Washington,2024,12,Thomas S. Wootton High School,Series,19093,1,26,24,26
Atlantic Seaboard,Greater Washington,2024,12,Cardin Program Interviews,Series,19467,5,27,19,5
Atlantic Seaboard,Greater Washington,2024,12,Kemp Mill Latte,Series,18657,3,28,12,15
Atlantic Seaboard,Greater Washington,2024,12,Potomac Latte,Series,18652,2,9,2,5
Atlantic Seaboard,Greater Washington,2024,12,CESJDS Lunch and Learn,Series,18817,1,22,15,22
Atlantic Seaboard,Greater Washington,2024,12,Summer Meeting,Event,515907,1,1,0,1
Atlantic Seaboard,Greater Washington,2024,12,Richard Montgomery High School,Series,18667,1,26,26,26
Atlantic Seaboard,Greater Washington,2024,12,Berman Lunch and Learn,Series,18651,3,63,42,43
Atlantic Seaboard,Greater Washington,2024,12,Walt Whitman High School,Series,18813,1,24,15,24
Atlantic Seaboard,Greater Washington,2025,1,Montgomery Blair High School,Series,18659,1,25,20,25
Atlantic Seaboard,Greater Washington,2025,1,Kemp Mill Latte,Series,18657,3,27,21,14
Atlantic Seaboard,Greater Washington,2025,1,Berman Lunch and Learn,Series,18651,2,50,30,37
Atlantic Seaboard,Greater Washington,2025,1,Winston Churchill High School,Series,18664,1,30,23,30
Atlantic Seaboard,Greater Washington,2025,1,Bethesda-Chevy Chase High School,Series,18656,1,16,15,16
Atlantic Seaboard,Greater Washington,2025,1,Potomac Latte,Series,18652,3,11,8,4
Atlantic Seaboard,Greater Washington,2025,1,CESJDS Lunch and Learn,Series,18817,1,26,23,26
Atlantic Seaboard,Greater Washington,2025,1,Walter Johnson High School,Series,18733,1,28,25,28
Atlantic Seaboard,Greater Washington,2025,1,JSU Latte,Series,19094,3,5,3,2
Atlantic Seaboard,Greater Washington,2025,1,Kemp Mill Oneg,Event,518374,1,56,24,56
Atlantic Seaboard,Greater Washington,2025,1,Berman Power Minyan,Series,19150,4,35,32,29
Atlantic Seaboard,Greater Washington,2025,1,Thomas S. Wootton High School,Series,19093,1,23,23,23
Atlantic Seaboard,Greater Washington,2025,2,CESJDS Lunch and Learn,Series,18817,1,33,24,33
Atlantic Seaboard,Greater Washington,2025,2,Berman Power Minyan,Series,19150,5,33,19,27
Atlantic Seaboard,Greater Washington,2025,2,Senator Cardin Jewish Scholars Program-GW,Series,19527,3,106,63,80
Atlantic Seaboard,Greater Washington,2025,2,Walter Johnson High School,Series,18733,2,44,39,28
Atlantic Seaboard,Greater Washington,2025,2,Walt Whitman High School,Series,18813,1,18,16,18
Atlantic Seaboard,Greater Washington,2025,2,Bethesda-Chevy Chase High School,Series,18656,2,34,30,22
Atlantic Seaboard,Greater Washington,2025,2,Richard Montgomery High School,Series,18667,1,20,20,20
Atlantic Seaboard,Greater Washington,2025,2,Advisor Chill,Event,518763,1,4,0,4
Atlantic Seaboard,Greater Washington,2025,2,Winston Churchill High School,Series,18664,1,28,20,28
Atlantic Seaboard,Greater Washington,2025,2,Kemp Mill Shabbos Lunch,Event,518375,1,28,28,28
Atlantic Seaboard,Greater Washington,2025,2,Kemp Mill Latte,Series,18657,3,22,5,15
Atlantic Seaboard,Greater Washington,2025,2,Berman Lunch and Learn,Series,18651,2,53,40,38
Atlantic Seaboard,Greater Washington,2025,2,JSU Latte,Series,19094,1,2,2,2
Atlantic Seaboard,Greater Washington,2025,2,Mishnah Berurah Chaburah,Series,19782,1,8,2,8
Atlantic Seaboard,Greater Washington,2025,2,Montgomery Blair High School,Series,18659,1,13,10,13
Atlantic Seaboard,Greater Washington,2025,3,Purim Party,Event,523299,1,47,16,47
Atlantic Seaboard,Greater Washington,2025,3,Berman Power Minyan,Series,19150,5,34,24,28
Atlantic Seaboard,Greater Washington,2025,3,Purim Party-No Registration,Event,524310,1,26,15,26
Atlantic Seaboard,Greater Washington,2025,3,Winston Churchill High School,Series,18664,2,28,10,21
Atlantic Seaboard,Greater Washington,2025,3,Senator Cardin Jewish Scholars Program-GW,Series,19527,4,110,77,91
Atlantic Seaboard,Greater Washington,2025,3,Walter Johnson High School,Series,18733,2,40,38,33
Atlantic Seaboard,Greater Washington,2025,3,Yorktown High School,Series,19851,1,6,5,6
Atlantic Seaboard,Greater Washington,2025,3,CESJDS Lunch and Learn,Series,18817,1,26,15,26
Atlantic Seaboard,Greater Washington,2025,3,Bethesda-Chevy Chase High School,Series,18656,1,20,19,20
Atlantic Seaboard,Greater Washington,2025,3,Purim Day Drop In,Event,524231,1,22,4,22
Atlantic Seaboard,Greater Washington,2025,3,Mishnah Berurah Chaburah,Series,19782,5,23,22,12
Atlantic Seaboard,Greater Washington,2025,3,JSU Latte,Series,19094,1,2,0,2
Atlantic Seaboard,Greater Washington,2025,3,Walt Whitman High School,Series,18813,1,16,5,16
Atlantic Seaboard,Greater Washington,2025,3,Richard Montgomery High School,Series,18667,1,22,22,22
Atlantic Seaboard,Greater Washington,2025,3,Kemp Mill Latte,Series,18657,5,38,19,18
Atlantic Seaboard,Greater Washington,2025,3,Berman Lunch and Learn,Series,18651,3,67,36,42
Atlantic Seaboard,Greater Washington,2025,3,Thomas S. Wootton High School,Series,19093,1,32,31,32
Atlantic Seaboard,Greater Washington,2025,3,Churchill Unity Day,Event,523879,1,17,11,17
Atlantic Seaboard,Greater Washington,2025,4,Walt Whitman High School,Series,18813,1,20,15,20
Atlantic Seaboard,Greater Washington,2025,4,Potomac Latte,Series,18652,1,7,0,7
Atlantic Seaboard,Greater Washington,2025,4,Thomas S. Wootton High School,Series,19093,1,31,30,31
Atlantic Seaboard,Greater Washington,2025,4,Mishnah Berurah Chaburah,Series,19782,1,10,5,10
Atlantic Seaboard,Greater Washington,2025,4,Walter Johnson High School,Series,18733,1,25,25,25
Atlantic Seaboard,Greater Washington,2025,4,Senator Cardin Jewish Scholars Program-GW,Series,19527,1,79,67,79
Atlantic Seaboard,Greater Washington,2025,4,Bethesda-Chevy Chase High School,Series,18656,1,40,38,40
Atlantic Seaboard,Greater Washington,2025,4,CESJDS Lunch and Learn,Series,18817,1,30,15,30
Atlantic Seaboard,Greater Washington,2025,4,Berman Lunch and Learn,Series,18651,4,63,46,29
Atlantic Seaboard,Greater Washington,2025,4,Winston Churchill High School,Series,18664,1,27,19,27
Atlantic Seaboard,Greater Washington,2025,4,Kemp Mill Latte,Series,18657,1,17,5,17
Atlantic Seaboard,Greater Washington,2025,5,Day of Giving Call Center,Series,20268,3,12,1,5
Atlantic Seaboard,Greater Washington,2025,5,Montgomery Blair High School,Series,18659,1,20,18,20
Atlantic Seaboard,Greater Washington,2025,5,Mishnah Berurah Chaburah,Series,19782,4,24,20,12
Atlantic Seaboard,Greater Washington,2025,5,CESJDS Lunch and Learn,Series,18817,1,40,38,40
Atlantic Seaboard,Greater Washington,2025,5,Berman Lunch and Learn,Series,18651,3,71,48,44
Atlantic Seaboard,Greater Washington,2025,5,Chapter Board Meeting,Event,527868,1,16,1,16
Atlantic Seaboard,Greater Washington,2025,5,Walt Whitman High School,Series,18813,1,15,11,15
Atlantic Seaboard,Greater Washington,2025,5,Kemp Mill Latte,Series,18657,2,30,23,20
Atlantic Seaboard,Greater Washington,2025,5,Winston Churchill High School,Series,18664,2,37,32,29
Atlantic Seaboard,Greater Washington,2025,5,Bethesda-Chevy Chase High School,Series,18656,1,14,14,14
Atlantic Seaboard,Greater Washington,2025,5,Shabbat Dinner,Event,527267,1,2,2,2
Atlantic Seaboard,Greater Washington,2025,5,Walter Johnson High School,Series,18733,1,34,31,34
Atlantic Seaboard,Greater Washington,2025,5,Potomac Latte,Series,18652,1,4,4,4
Atlantic Seaboard,Greater Washington,2025,6,Mishnah Berurah Chaburah,Series,19782,1,13,13,13
Atlantic Seaboard,Greater Washington,2025,6,Education Team Chabo Meeting,Event,527870,1,2,2,2
Atlantic Seaboard,Greater Washington,2025,6,Events Team Chabo Meeting,Event,527871,1,3,1,3
Atlantic Seaboard,Greater Washington,2025,6,Kemp Mill Latte,Series,18657,1,29,25,29
Atlantic Seaboard,Greater Washington,2025,6,Shabbas Team Chabo Meeting,Event,527869,1,3,3,3
Atlantic Seaboard,Greater Washington,2025,7,Churchill President Meeting,Event,530440,1,2,2,2
Atlantic Seaboard,Greater Washington,2025,7,BCC President Meeting,Event,530439,1,1,1,1
Atlantic Seaboard,Philadelphia,2024,9,Harriton Senior High School JSU with Dani Katz,Series,18741,1,78,76,78
Atlantic Seaboard,Philadelphia,2024,9,"Kohelet Lunch and Learn ",Series,18665,4,24,13,8
Atlantic Seaboard,Philadelphia,2024,9,"Jack M Barrack Hebrew Academy JSU Club ",Series,18743,1,22,20,22
Atlantic Seaboard,Philadelphia,2024,9,Open House at the Kat'z,Event,502093,1,5,0,5
Atlantic Seaboard,Philadelphia,2024,9,Shabbat with Yonah Erlbaum,Event,530470,1,4,4,4
Atlantic Seaboard,Philadelphia,2024,9,Latte and Learning with Dani Katz,Series,18666,3,31,27,17
Atlantic Seaboard,Philadelphia,2024,9,Lower Merion High School JSU with Dani Katz,Series,18740,1,38,37,38
Atlantic Seaboard,Philadelphia,2024,9,Shabbat Oneg with Dani Katz,Event,502092,1,59,35,59
Atlantic Seaboard,Philadelphia,2024,9,Cheltenham High School,Series,19838,1,17,17,17
